search_name,full_name,region_id
충청남도 예산군 신양면,충청남도 예산군 신양면,2470
충청남도 예산군 이티리,충청남도 예산군 이티리,2469
충청남도 예산군 화산리,충청남도 예산군 화산리,2469
충청남도 예산군 용동리,충청남도 예산군 용동리,2468
충청남도 예산군 신리,충청남도 예산군 신리,2468
충청남도 홍성군 구항면,충청남도 홍성군 구항면,2465
충청남도 홍성군 신곡리,충청남도 홍성군 신곡리,2465
충청남도 홍성군 갈산면,충청남도 홍성군 갈산면,2464
충청남도 홍성군 기산리,충청남도 홍성군 기산리,2464
충청남도 홍성군 죽도리,충청남도 홍성군 죽도리,2463
충청남도 홍성군 판교리,충청남도 홍성군 판교리,2463
충청남도 홍성군 상황리,충청남도 홍성군 상황리,2463
충청남도 홍성군 은하면,충청남도 홍성군 은하면,2461
충청남도 홍성군 장곡면,충청남도 홍성군 장곡면,2460
충청남도 홍성군 팔괘리,충청남도 홍성군 팔괘리,2459
충청남도 홍성군 죽림리,충청남도 홍성군 죽림리,2458
충청남도 홍성군 옹암리,충청남도 홍성군 옹암리,2456
충청남도 청양군 방한리,충청남도 청양군 방한리,2453
충청남도 청양군 사점리,충청남도 청양군 사점리,2453
충청남도 청양군 화성면,충청남도 청양군 화성면,2452
충청남도 청양군 남양면,충청남도 청양군 남양면,2451
충청남도 청양군 장평면,충청남도 청양군 장평면,2450
충청남도 청양군 죽림리,충청남도 청양군 죽림리,2450
충청남도 청양군 청남면,충청남도 청양군 청남면,2449
충청남도 청양군 목면,충청남도 청양군 목면,2448
충청남도 청양군 정산면,충청남도 청양군 정산면,2447
충청남도 청양군 남천리,충청남도 청양군 남천리,2447
충청남도 청양군 대치면,충청남도 청양군 대치면,2446
충청남도 청양군 농소리,충청남도 청양군 농소리,2446
충청남도 청양군 형산리,충청남도 청양군 형산리,2446
충청남도 서천군 서면,충청남도 서천군 서면,2442
충청남도 서천군 장포리,충청남도 서천군 장포리,2441
충청남도 서천군 율리,충청남도 서천군 율리,2441
충청남도 서천군 종천면,충청남도 서천군 종천면,2440
충청남도 서천군 판교면,충청남도 서천군 판교면,2439
충청남도 서천군 문산면,충청남도 서천군 문산면,2438
충청남도 서천군 선암리,충청남도 서천군 선암리,2437
충청남도 서천군 송림리,충청남도 서천군 송림리,2430
충청남도 서천군 군간리,충청남도 서천군 군간리,2436
충청남도 서천군 봉명리,충청남도 서천군 봉명리,2433
충청남도 서천군 어리,충청남도 서천군 어리,2432
충청남도 서천군 죽산리,충청남도 서천군 죽산리,2432
충청남도 서천군 장암리,충청남도 서천군 장암리,2430
충청남도 부여군 초촌면,충청남도 부여군 초촌면,2428
충청남도 부여군 봉정리,충청남도 부여군 봉정리,2427
충청남도 부여군 수고리,충청남도 부여군 수고리,2426
충청남도 부여군 가회리,충청남도 부여군 가회리,2426
충청남도 부여군 장암면,충청남도 부여군 장암면,2425
충청남도 부여군 점상리,충청남도 부여군 점상리,2425
충청남도 부여군 탑산리,충청남도 부여군 탑산리,2424
충청남도 부여군 옥산면,충청남도 부여군 옥산면,2420
충청남도 부여군 무정리,충청남도 부여군 무정리,2419
충청남도 부여군 마전리,충청남도 부여군 마전리,2417
충청남도 부여군 외산면,충청남도 부여군 외산면,2416
충청남도 부여군 수신리,충청남도 부여군 수신리,2416
충청남도 부여군 내지리,충청남도 부여군 내지리,2415
충청남도 부여군 신리,충청남도 부여군 신리,2414
충청남도 부여군 능산리,충청남도 부여군 능산리,2413
충청남도 금산군 추부면,충청남도 금산군 추부면,2411
충청남도 금산군 복수면,충청남도 금산군 복수면,2410
충청남도 금산군 지량리,충청남도 금산군 지량리,2410
충청남도 금산군 두지리,충청남도 금산군 두지리,2409
충청남도 금산군 석막리,충청남도 금산군 석막리,2409
충청남도 금산군 남이면,충청남도 금산군 남이면,2408
충청남도 금산군 남일면,충청남도 금산군 남일면,2407
충청남도 금산군 군북면,충청남도 금산군 군북면,2406
충청남도 금산군 상곡리,충청남도 금산군 상곡리,2406
충청남도 금산군 호티리,충청남도 금산군 호티리,2406
충청남도 금산군 예미리,충청남도 금산군 예미리,2405
충청남도 금산군 천내리,충청남도 금산군 천내리,2404
충청남도 금산군 두곡리,충청남도 금산군 두곡리,2403
충청남도 당진시 구룡동,충청남도 당진시 구룡동,7049
충청남도 당진시 행정동,충청남도 당진시 행정동,7059
충청남도 당진시 시곡동,충청남도 당진시 시곡동,7053
충청남도 당진시 가곡리,충청남도 당진시 가곡리,2397
충청남도 당진시 명산리,충청남도 당진시 명산리,2397
충청남도 당진시 신평면,충청남도 당진시 신평면,2396
충청남도 당진시 신당리,충청남도 당진시 신당리,2396
충청남도 당진시 우강면,충청남도 당진시 우강면,2395
충청남도 당진시 내경리,충청남도 당진시 내경리,2395
충청남도 당진시 순성면,충청남도 당진시 순성면,2394
충청남도 당진시 율사리,충청남도 당진시 율사리,2393
충청남도 당진시 봉성리,충청남도 당진시 봉성리,2392
충청남도 당진시 대호지면,충청남도 당진시 대호지면,2391
충청남도 당진시 적서리,충청남도 당진시 적서리,2391
충청남도 당진시 석문면,충청남도 당진시 석문면,2390
충청남도 당진시 난지도리,충청남도 당진시 난지도리,2390
충청남도 당진시 교로리,충청남도 당진시 교로리,2390
충청남도 당진시 고대면,충청남도 당진시 고대면,2389
충청남도 당진시 고대리,충청남도 당진시 고대리,2388
충청남도 계룡시 신도안면,충청남도 계룡시 신도안면,2384
충청남도 계룡시 입암리,충청남도 계룡시 입암리,2382
충청남도 논산시 관촉동,충청남도 논산시 관촉동,7041
충청남도 논산시 채운면,충청남도 논산시 채운면,2378
충청남도 논산시 시묘리,충청남도 논산시 시묘리,2377
충청남도 논산시 양촌리,충청남도 논산시 양촌리,2375
충청남도 논산시 병암리,충청남도 논산시 병암리,2376
충청남도 논산시 반암리,충청남도 논산시 반암리,2375
충청남도 논산시 오산리,충청남도 논산시 오산리,2373
충청남도 논산시 연산리,충청남도 논산시 연산리,2373
충청남도 논산시 상월면,충청남도 논산시 상월면,2371
충청남도 논산시 상도리,충청남도 논산시 상도리,2371
충청남도 논산시 화곡리,충청남도 논산시 화곡리,2370
충청남도 논산시 효죽리,충청남도 논산시 효죽리,2370
충청남도 논산시 광석면,충청남도 논산시 광석면,2369
충청남도 서산시 덕지천동,충청남도 서산시 덕지천동,7071
충청남도 서산시 죽성동,충청남도 서산시 죽성동,7081
충청남도 서산시 잠홍동,충청남도 서산시 잠홍동,7079
충청남도 서산시 고북면,충청남도 서산시 고북면,2359
충청남도 서산시 관유리,충청남도 서산시 관유리,2358
충청남도 서산시 산수리,충청남도 서산시 산수리,2358
충청남도 서산시 성연면,충청남도 서산시 성연면,2355
충청남도 서산시 환성리,충청남도 서산시 환성리,2354
충청남도 서산시 대요리,충청남도 서산시 대요리,2354
충청남도 서산시 중왕리,충청남도 서산시 중왕리,2354
충청남도 서산시 진장리,충청남도 서산시 진장리,2353
충청남도 서산시 고파도리,충청남도 서산시 고파도리,2353
충청남도 서산시 양길리,충청남도 서산시 양길리,2353
충청남도 서산시 부석면,충청남도 서산시 부석면,2352
충청남도 서산시 마룡리,충청남도 서산시 마룡리,2352
충청남도 서산시 독곶리,충청남도 서산시 독곶리,2350
충청남도 서산시 화곡리,충청남도 서산시 화곡리,2350
충청남도 아산시 남동,충청남도 아산시 남동,7084
충청남도 아산시 점양동,충청남도 아산시 점양동,7097
충청남도 아산시 가내리,충청남도 아산시 가내리,2342
충청남도 아산시 도고면,충청남도 아산시 도고면,2341
충청남도 아산시 냉정리,충청남도 아산시 냉정리,2339
충청남도 아산시 역리,충청남도 아산시 역리,2338
충청남도 아산시 신왕리,충청남도 아산시 신왕리,2337
충청남도 아산시 봉재리,충청남도 아산시 봉재리,2337
충청남도 아산시 덕지리,충청남도 아산시 덕지리,2336
충청남도 아산시 동천리,충청남도 아산시 동천리,2336
충청남도 아산시 동화리,충청남도 아산시 동화리,2334
충청남도 아산시 거산리,충청남도 아산시 거산리,2334
충청남도 아산시 장재리,충청남도 아산시 장재리,2333
충청남도 아산시 세출리,충청남도 아산시 세출리,2333
충청남도 아산시 중방리,충청남도 아산시 중방리,2332
충청남도 보령시 신흑동,충청남도 보령시 신흑동,7066
충청남도 보령시 내항동,충청남도 보령시 내항동,7062
충청남도 보령시 주교면,충청남도 보령시 주교면,2325
충청남도 보령시 고정리,충청남도 보령시 고정리,2325
충청남도 보령시 성주면,충청남도 보령시 성주면,2324
충청남도 보령시 미산면,충청남도 보령시 미산면,2323
충청남도 보령시 도흥리,충청남도 보령시 도흥리,2323
충청남도 보령시 증산리,충청남도 보령시 증산리,2322
충청남도 보령시 월전리,충청남도 보령시 월전리,2321
충청남도 보령시 옥서리,충청남도 보령시 옥서리,2321
충청남도 보령시 청라면,충청남도 보령시 청라면,2320
충청남도 보령시 옥계리,충청남도 보령시 옥계리,2320
충청남도 보령시 장곡리,충청남도 보령시 장곡리,2319
충청남도 보령시 천북면,충청남도 보령시 천북면,2318
충청남도 보령시 외연도리,충청남도 보령시 외연도리,2315
충청남도 보령시 녹도리,충청남도 보령시 녹도리,2315
충청남도 보령시 삽시도리,충청남도 보령시 삽시도리,2315
충청남도 보령시 원산도리,충청남도 보령시 원산도리,2315
충청남도 공주시 송선동,충청남도 공주시 송선동,7032
충청남도 공주시 검상동,충청남도 공주시 검상동,7019
충청남도 공주시 신기동,충청남도 공주시 신기동,7033
충청남도 공주시 신풍면,충청남도 공주시 신풍면,2305
충청남도 공주시 사곡면,충청남도 공주시 사곡면,2304
충청남도 공주시 부곡리,충청남도 공주시 부곡리,2304
충청남도 공주시 반촌리,충청남도 공주시 반촌리,2303
충청남도 공주시 정안면,충청남도 공주시 정안면,2302
충청남도 공주시 문천리,충청남도 공주시 문천리,2302
충청남도 공주시 전평리,충청남도 공주시 전평리,2302
충청남도 공주시 학봉리,충청남도 공주시 학봉리,2300
충청남도 공주시 구왕리,충청남도 공주시 구왕리,2299
충청남도 공주시 탄천면,충청남도 공주시 탄천면,2298
충청남도 공주시 구암리,충청남도 공주시 구암리,2297
충청남도 공주시 입석리,충청남도 공주시 입석리,2296
충청남도 공주시 노동리,충청남도 공주시 노동리,2296
충청남도 천안시 서북구,충청남도 천안시 서북구,7119
충청남도 천안시 두정동,충청남도 천안시 두정동,7119
충청남도 천안시 입장면,충청남도 천안시 입장면,2285
충청남도 천안시 입장면,충청남도 천안시 입장면,2285
충청남도 천안시 구룡동,충청남도 천안시 구룡동,7101
충청남도 천안시 동면,충청남도 천안시 동면,2271
충청남도 천안시 동면,충청남도 천안시 동면,2271
충청남도 천안시 병천면,충청남도 천안시 병천면,2270
충청남도 천안시 병천면,충청남도 천안시 병천면,2270
충청남도 천안시 수신면,충청남도 천안시 수신면,2269
충청남도 천안시 북면,충청남도 천안시 북면,2267
충청남도 천안시 광덕면,충청남도 천안시 광덕면,2266
충청남도 천안시 목천읍,충청남도 천안시 목천읍,2264
충청북도 단양군 단성면,충청북도 단양군 단성면,2260
충청북도 단양군 가산리,충청북도 단양군 가산리,2260
충청북도 단양군 양당리,충청북도 단양군 양당리,2260
충청북도 단양군 상원곡리,충청북도 단양군 상원곡리,2259
충청북도 단양군 각기리,충청북도 단양군 각기리,2259
충청북도 단양군 어상천면,충청북도 단양군 어상천면,2258
충청북도 단양군 심곡리,충청북도 단양군 심곡리,2253
충청북도 단양군 영춘면,충청북도 단양군 영춘면,2257
충청북도 단양군 동대리,충청북도 단양군 동대리,2257
충청북도 단양군 보발리,충청북도 단양군 보발리,2256
충청북도 단양군 덕천리,충청북도 단양군 덕천리,2256
충청북도 단양군 방곡리,충청북도 단양군 방곡리,2255
충청북도 단양군 사동리,충청북도 단양군 사동리,2255
충청북도 단양군 금곡리,충청북도 단양군 금곡리,2253
충청북도 음성군 사곡리,충청북도 음성군 사곡리,2251
충청북도 음성군 생극면,충청북도 음성군 생극면,2250
충청북도 음성군 오생리,충청북도 음성군 오생리,2250
충청북도 음성군 삼성면,충청북도 음성군 삼성면,2249
충청북도 음성군 대소면,충청북도 음성군 대소면,2248
충청북도 음성군 맹동면,충청북도 음성군 맹동면,2247
충청북도 음성군 원남면,충청북도 음성군 원남면,2246
충청북도 음성군 구안리,충청북도 음성군 구안리,2246
충청북도 음성군 소이면,충청북도 음성군 소이면,2245
충청북도 음성군 금왕읍,충청북도 음성군 금왕읍,2244
충청북도 음성군 호산리,충청북도 음성군 호산리,2244
충청북도 음성군 음성읍,충청북도 음성군 음성읍,2243
충청북도 괴산군 불정면,충청북도 괴산군 불정면,2241
충청북도 괴산군 신흥리,충청북도 괴산군 신흥리,2241
충청북도 괴산군 외령리,충청북도 괴산군 외령리,2241
충청북도 괴산군 고마리,충청북도 괴산군 고마리,2240
충청북도 괴산군 사리면,충청북도 괴산군 사리면,2239
충청북도 괴산군 청안면,충청북도 괴산군 청안면,2238
충청북도 괴산군 장암리,충청북도 괴산군 장암리,2238
충청북도 괴산군 부흥리,충청북도 괴산군 부흥리,2238
충청북도 괴산군 관평리,충청북도 괴산군 관평리,2237
충청북도 괴산군 송면리,충청북도 괴산군 송면리,2237
충청북도 괴산군 대티리,충청북도 괴산군 대티리,2237
충청북도 괴산군 신월리,충청북도 괴산군 신월리,2237
충청북도 괴산군 문광면,충청북도 괴산군 문광면,2236
충청북도 괴산군 칠성면,충청북도 괴산군 칠성면,2235
충청북도 괴산군 태성리,충청북도 괴산군 태성리,2235
충청북도 괴산군 연풍면,충청북도 괴산군 연풍면,2234
충청북도 괴산군 장연면,충청북도 괴산군 장연면,2233
충청북도 괴산군 광진리,충청북도 괴산군 광진리,2233
충청북도 진천군 이월면,충청북도 진천군 이월면,2228
충청북도 진천군 백곡면,충청북도 진천군 백곡면,2227
충청북도 진천군 갈월리,충청북도 진천군 갈월리,2227
충청북도 진천군 태락리,충청북도 진천군 태락리,2226
충청북도 진천군 장월리,충청북도 진천군 장월리,2226
충청북도 진천군 진암리,충청북도 진천군 진암리,2225
충청북도 진천군 금곡리,충청북도 진천군 금곡리,2229
충청북도 진천군 덕산면,충청북도 진천군 덕산면,2224
충청북도 진천군 가산리,충청북도 진천군 가산리,2223
충청북도 진천군 금암리,충청북도 진천군 금암리,2223
충청북도 증평군 증평읍,충청북도 증평군 증평읍,2220
충청북도 증평군 율리,충청북도 증평군 율리,2220
충청북도 영동군 심천면,충청북도 영동군 심천면,2218
충청북도 영동군 금정리,충청북도 영동군 금정리,2218
충청북도 영동군 양산면,충청북도 영동군 양산면,2217
충청북도 영동군 누교리,충청북도 영동군 누교리,2217
충청북도 영동군 도덕리,충청북도 영동군 도덕리,2216
충청북도 영동군 황산리,충청북도 영동군 황산리,2216
충청북도 영동군 조동리,충청북도 영동군 조동리,2215
충청북도 영동군 양강면,충청북도 영동군 양강면,2214
충청북도 영동군 죽촌리,충청북도 영동군 죽촌리,2214
충청북도 영동군 상촌면,충청북도 영동군 상촌면,2213
충청북도 영동군 궁촌리,충청북도 영동군 궁촌리,2213
충청북도 영동군 물한리,충청북도 영동군 물한리,2213
충청북도 영동군 어촌리,충청북도 영동군 어촌리,2212
충청북도 영동군 장척리,충청북도 영동군 장척리,2212
충청북도 영동군 서송원리,충청북도 영동군 서송원리,2210
충청북도 영동군 회포리,충청북도 영동군 회포리,2210
충청북도 영동군 난곡리,충청북도 영동군 난곡리,2210
충청북도 영동군 한곡리,충청북도 영동군 한곡리,2209
충청북도 영동군 설계리,충청북도 영동군 설계리,2208
충청북도 옥천군 국원리,충청북도 옥천군 국원리,2206
충청북도 옥천군 월전리,충청북도 옥천군 월전리,2205
충청북도 옥천군 이원면,충청북도 옥천군 이원면,2204
충청북도 옥천군 청산면,충청북도 옥천군 청산면,2203
충청북도 옥천군 법화리,충청북도 옥천군 법화리,2203
충청북도 옥천군 능월리,충청북도 옥천군 능월리,2202
충청북도 옥천군 구음리,충청북도 옥천군 구음리,2202
충청북도 옥천군 삼남리,충청북도 옥천군 삼남리,2202
충청북도 옥천군 안내면,충청북도 옥천군 안내면,2201
충청북도 옥천군 답양리,충청북도 옥천군 답양리,2201
충청북도 옥천군 지양리,충청북도 옥천군 지양리,2199
충청북도 보은군 산외면,충청북도 보은군 산외면,2196
충청북도 보은군 가고리,충청북도 보은군 가고리,2196
충청북도 보은군 내북면,충청북도 보은군 내북면,2195
충청북도 보은군 세촌리,충청북도 보은군 세촌리,2195
충청북도 보은군 회인면,충청북도 보은군 회인면,2194
충청북도 보은군 회남면,충청북도 보은군 회남면,2193
충청북도 보은군 수한면,충청북도 보은군 수한면,2192
충청북도 보은군 장선리,충청북도 보은군 장선리,2192
충청북도 보은군 우진리,충청북도 보은군 우진리,2191
충청북도 보은군 탄부면,충청북도 보은군 탄부면,2190
충청북도 보은군 소여리,충청북도 보은군 소여리,2189
충청북도 보은군 장재리,충청북도 보은군 장재리,2188
충청북도 보은군 만수리,충청북도 보은군 만수리,2187
충청북도 보은군 사내리,충청북도 보은군 사내리,2187
충청북도 제천시 자작동,충청북도 제천시 자작동,7145
충청북도 제천시 신동,충청북도 제천시 신동,7140
충청북도 제천시 장락동,충청북도 제천시 장락동,7146
충청북도 제천시 송한리,충청북도 제천시 송한리,2175
충청북도 제천시 백운면,충청북도 제천시 백운면,2174
충청북도 제천시 화당리,충청북도 제천시 화당리,2174
충청북도 제천시 운학리,충청북도 제천시 운학리,2174
충청북도 제천시 한수면,충청북도 제천시 한수면,2173
충청북도 제천시 한천리,충청북도 제천시 한천리,2173
충청북도 제천시 덕곡리,충청북도 제천시 덕곡리,2173
충청북도 제천시 선고리,충청북도 제천시 선고리,2172
충청북도 제천시 능강리,충청북도 제천시 능강리,2171
충청북도 제천시 성리,충청북도 제천시 성리,2171
충청북도 제천시 전곡리,충청북도 제천시 전곡리,2171
충청북도 제천시 청풍면,충청북도 제천시 청풍면,2170
충청북도 제천시 진목리,충청북도 제천시 진목리,2170
충청북도 제천시 장선리,충청북도 제천시 장선리,2170
충청북도 제천시 금성면,충청북도 제천시 금성면,2169
충청북도 제천시 팔송리,충청북도 제천시 팔송리,2168
충청북도 제천시 명암리,충청북도 제천시 명암리,2168
충청북도 충주시 금릉동,충청북도 충주시 금릉동,7228
충청북도 충주시 목벌동,충청북도 충주시 목벌동,7230
충청북도 충주시 용관동,충청북도 충주시 용관동,7236
충청북도 충주시 소태면,충청북도 충주시 소태면,2154
충청북도 충주시 엄정면,충청북도 충주시 엄정면,2153
충청북도 충주시 유봉리,충청북도 충주시 유봉리,2153
충청북도 충주시 석천리,충청북도 충주시 석천리,2152
충청북도 충주시 영덕리,충청북도 충주시 영덕리,2152
충청북도 충주시 동량면,충청북도 충주시 동량면,2151
충청북도 충주시 하천리,충청북도 충주시 하천리,2151
충청북도 충주시 월상리,충청북도 충주시 월상리,2150
충청북도 충주시 앙성면,충청북도 충주시 앙성면,2148
충청북도 충주시 노은면,충청북도 충주시 노은면,2147
충청북도 충주시 법동리,충청북도 충주시 법동리,2147
충청북도 충주시 신니면,충청북도 충주시 신니면,2146
충청북도 충주시 대소원면,충청북도 충주시 대소원면,2145
충청북도 충주시 중산리,충청북도 충주시 중산리,2144
충청북도 충주시 사문리,충청북도 충주시 사문리,2144
충청북도 청주시 청원구,충청북도 청주시 청원구,2134
충청북도 청주시 외하동,충청북도 청주시 외하동,7189
충청북도 청주시 북이면,충청북도 청주시 북이면,2135
충청북도 청주시 오창읍,충청북도 청주시 오창읍,2134
충청북도 청주시 오창읍,충청북도 청주시 오창읍,2134
충청북도 청주시 흥덕구,충청북도 청주시 흥덕구,2127
충청북도 청주시 향정동,충청북도 청주시 향정동,7222
충청북도 청주시 석곡동,충청북도 청주시 석곡동,7206
충청북도 청주시 옥산면,충청북도 청주시 옥산면,2123
충청북도 청주시 강내면,충청북도 청주시 강내면,2122
충청북도 청주시 장암동,충청북도 청주시 장암동,7182
충청북도 청주시 월오동,충청북도 청주시 월오동,7172
충청북도 청주시 문의면,충청북도 청주시 문의면,2099
충청북도 청주시 문의면,충청북도 청주시 문의면,2099
충청북도 청주시 남일면,충청북도 청주시 남일면,2098
충청북도 청주시 가덕면,충청북도 청주시 가덕면,2097
충청북도 청주시 미원면,충청북도 청주시 미원면,2096
충청북도 청주시 미원면,충청북도 청주시 미원면,2096
인천광역시 옹진군 연평면,인천광역시 옹진군 연평면,992
인천광역시 옹진군 자월면,인천광역시 옹진군 자월면,991
인천광역시 옹진군 승봉리,인천광역시 옹진군 승봉리,991
인천광역시 옹진군 이작리,인천광역시 옹진군 이작리,991
인천광역시 옹진군 영흥면,인천광역시 옹진군 영흥면,990
인천광역시 옹진군 덕적면,인천광역시 옹진군 덕적면,989
인천광역시 옹진군 굴업리,인천광역시 옹진군 굴업리,989
인천광역시 옹진군 문갑리,인천광역시 옹진군 문갑리,989
인천광역시 옹진군 백아리,인천광역시 옹진군 백아리,989
인천광역시 옹진군 울도리,인천광역시 옹진군 울도리,989
인천광역시 옹진군 대청면,인천광역시 옹진군 대청면,987
인천광역시 옹진군 소청리,인천광역시 옹진군 소청리,987
인천광역시 옹진군 백령면,인천광역시 옹진군 백령면,986
인천광역시 옹진군 남포리,인천광역시 옹진군 남포리,986
인천광역시 옹진군 북도면,인천광역시 옹진군 북도면,984
인천광역시 옹진군 장봉리,인천광역시 옹진군 장봉리,984
인천광역시 강화군 서도면,인천광역시 강화군 서도면,981
인천광역시 강화군 볼음도리,인천광역시 강화군 볼음도리,981
인천광역시 강화군 삼산면,인천광역시 강화군 삼산면,980
인천광역시 강화군 미법리,인천광역시 강화군 미법리,980
인천광역시 강화군 매음리,인천광역시 강화군 매음리,980
인천광역시 강화군 교동면,인천광역시 강화군 교동면,979
인천광역시 강화군 서한리,인천광역시 강화군 서한리,979
인천광역시 강화군 송해면,인천광역시 강화군 송해면,978
인천광역시 강화군 양사면,인천광역시 강화군 양사면,977
인천광역시 강화군 망월리,인천광역시 강화군 망월리,976
인천광역시 강화군 양도면,인천광역시 강화군 양도면,974
인천광역시 강화군 장화리,인천광역시 강화군 장화리,973
인천광역시 강화군 동막리,인천광역시 강화군 동막리,973
인천광역시 강화군 길상면,인천광역시 강화군 길상면,972
인천광역시 강화군 동검리,인천광역시 강화군 동검리,972
인천광역시 강화군 불은면,인천광역시 강화군 불은면,971
인천광역시 서구 청라동,인천광역시 서구 청라동,6541
인천광역시 서구 왕길동,인천광역시 서구 왕길동,6539
인천광역시 서구 가좌4동,인천광역시 서구 가좌4동,961
인천광역시 계양구 다남동,인천광역시 계양구 다남동,6475
인천광역시 부평구 갈산동,인천광역시 부평구 갈산동,6516
인천광역시 남동구 고잔동,인천광역시 남동구 고잔동,6495
인천광역시 남동구 수산동,인천광역시 남동구 수산동,6502
인천광역시 연수구 옥련동,인천광역시 연수구 옥련동,6545
인천광역시 동구 만석동,인천광역시 동구 만석동,843
인천광역시 중구 무의동,인천광역시 중구 무의동,6554
인천광역시 중구 남북동,인천광역시 중구 남북동,6550
인천광역시 중구 운북동,인천광역시 중구 운북동,6573
